"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","dates"
"1578",156,1020,32.3990641092036,33.9129452121423,34.1008730175528,31.8120543733883,28.4166627271528,25.3560142546917,22.1917433849734,21.6228104848251,20.450254896113,18.9759080940204,2022-06-05
"1579",156,1080,28.0555455503104,30.5999319567939,31.7313075192361,30.9529487430807,28.4836569236575,25.8373485514353,22.4684759783188,21.6274935347004,20.4519233851127,18.9759080940204,2022-06-05
"1580",156,1140,24.413774552045,27.4783301015723,29.2748631519444,29.7979165846883,28.2568481831791,26.1168098640202,22.7432183416497,21.6375013233464,20.4536084628284,18.9759080940204,2022-06-05
"1581",156,1200,21.0813239003833,24.6027325883319,26.9140912558818,28.4932534674937,27.8049812683646,26.2051534817038,22.9986325619625,21.6524830079977,20.4553293294433,18.9759080940204,2022-06-05
"1582",156,1260,19.1430141196906,22.3388517041104,24.7812415273906,27.1335891400418,27.1950146004979,26.1278683722076,23.2212941055765,21.6717916355763,20.4571031614383,18.9759080940204,2022-06-05
"1583",156,1320,17.971630080701,20.8413271552095,23.1575281768817,25.8649031072676,26.49904896109,25.917966209223,23.4022063066665,21.6945738383965,20.4589441859836,18.9759080940204,2022-06-05
"1584",156,1380,17.0386544881646,19.7129160255218,21.9077582702806,24.757944986125,25.7895293887205,25.6154009454962,23.5369164859844,21.7198633389206,20.4608631096878,18.9759080940204,2022-06-05
"1585",157,0,16.3645413043231,18.8202205500353,20.8962225455455,23.7990883211,25.1057398587822,25.2580738748218,23.6251752889238,21.7466721581224,20.4628668968617,18.9759080940204,NA
"1586",157,60,15.3933498934863,17.8961262328989,19.9879001448383,22.948814691198,24.4578252747121,24.8731807686001,23.6698682831719,21.7740634221018,20.4649560598174,18.9759080940204,2022-06-06
"1587",157,120,14.7297505326225,17.1567419515013,19.1845395619213,22.1852661527238,23.8505938921901,24.4786992151627,23.6753524601458,21.8012125592851,20.4671337127513,18.9759080940204,2022-06-06
"1588",157,180,14.1033640936604,16.4679518196728,18.4660273378231,21.495367903741,23.2846422105848,24.0868871556026,23.6465451973297,21.8274175463177,20.469396746181,18.9759080940204,2022-06-06
"1589",157,240,13.9337326329601,15.803700834226,17.8620273499073,20.8610435252737,22.7522402409109,23.7026801760738,23.5883388201996,21.8520900493554,20.4717400712446,18.9759080940204,2022-06-06
"1590",157,300,14.1046207391064,15.8801091569298,17.3906597764051,20.3091213021603,22.2534402975291,23.3278309918664,23.5053999783927,21.874734907034,20.474156711967,18.9759080940204,2022-06-06
"1591",157,360,16.7534865160237,16.7254397094637,17.5383071665047,19.9146455656332,21.8099399310316,22.9669753929673,23.4020707678956,21.8949542561538,20.4766378610386,18.9759080940204,2022-06-06
"1592",157,420,21.4108257045312,19.2966622112784,18.6954182381484,19.8860413693461,21.481664836834,22.6349535902301,23.2828198678848,21.9124305278431,20.4791741894407,18.9759080940204,2022-06-06
"1593",157,480,26.6976889994749,23.0225779458248,20.9781141806051,20.4212223225688,21.3699342712538,22.3652813534223,23.1535788829578,21.9269723839985,20.4817548433321,18.9759080940204,2022-06-06
"1594",157,540,30.5132546601748,26.3306344520003,23.7183348588802,21.5022064156072,21.5553912135572,22.2057427622388,23.0230720563985,21.9385386928097,20.4843687703008,18.9759080940204,2022-06-06
"1595",157,600,33.0476683146743,28.8903178792696,26.0734479443386,22.8458327162932,22.0170539383452,22.1941035334034,22.9027608148129,21.9472971669956,20.48700497736,18.9759080940204,2022-06-06
"1596",157,660,34.0105863003836,30.9286018942452,27.941607152351,24.2057502355406,22.6586973946782,22.3345834881197,22.8044486251664,21.9536474266229,20.4896536594462,18.9759080940204,2022-06-06
"1597",157,720,34.8348028804534,31.9335253762979,29.3283605315059,25.4294079099021,23.3821884284385,22.6027540456471,22.7374472623211,21.9581906472397,20.492306736826,18.9759080940204,2022-06-06
"1598",157,780,34.5700627229188,32.3050370058709,30.1426664053741,26.4245641163958,24.1013818118984,22.9591186785502,22.7070559198704,21.9616566195604,20.4949590117212,18.9759080940204,2022-06-06
"1599",157,840,33.55990636072,31.8907384327535,30.383282604632,27.1270752382419,24.746837078736,23.3589976377202,22.7142577725831,21.9648154188564,20.4976078486344,18.9759080940204,2022-06-06
"1600",157,900,31.3117325240002,30.9148777740077,30.0201903201029,27.4919859379553,25.2617556266313,23.7581354158955,22.7560592189296,21.9683937762131,20.5002534181961,18.9759080940204,2022-06-06
"1601",157,960,28.861713557685,29.3257663932332,29.1620709780509,27.5073018989141,25.6045393326253,24.115785647519,22.8261347105593,21.9730065431929,20.5028985772108,18.9759080940204,2022-06-06
"1602",157,1020,26.3051856109613,27.5240175764051,27.9568641189004,27.2086832457443,25.7561210262032,24.3988487640647,22.9156792118831,21.9790988470948,20.5055479533827,18.9759080940204,2022-06-06
"1603",157,1080,23.8286114807521,25.6338448714654,26.5794831376393,26.6732379716645,25.7248592076055,24.5860823383469,23.0145712433245,21.9869149777077,20.5082074550249,18.9759080940204,2022-06-06
"1604",157,1140,21.2283564275512,23.6142090248636,25.0728627521362,25.9641518008678,25.5352910004269,24.6698965574208,23.1127125023641,21.9964920366653,20.5108835704185,18.9759080940204,2022-06-06
"1605",157,1200,18.636230533103,21.5242278121528,23.454129392977,25.1114896167382,25.2091861224885,24.6520506375325,23.2010970518225,22.0076749119092,20.5135824106558,18.9759080940204,2022-06-06
"1606",157,1260,17.3871547702502,19.8752112649405,21.9124201306822,24.1613373011182,24.7666382695347,24.5384442668941,23.272261943909,22.0201498782388,20.5163091997691,18.9759080940204,2022-06-06
"1607",157,1320,16.6082512381675,18.8457187829669,20.7809414009906,23.2594094984468,24.2533420594717,24.3408288503763,23.3204755704386,22.0334805764886,20.5190677167091,18.9759080940204,2022-06-06
"1608",157,1380,16.0225568628214,18.0837703312626,19.914987698966,22.470780601332,23.7274079156862,24.0820432573823,23.3423416381177,22.047150954388,20.5218599319979,18.9759080940204,2022-06-06
"1609",158,0,15.6966323630948,17.5633208391914,19.2423807487081,21.7796945309378,23.2138267271371,23.7860202397521,23.3371179461436,22.0606189636378,20.5246858367208,18.9759080940204,NA
"1610",158,60,15.6320659734853,17.3214962012526,18.807006645972,21.2254977426293,22.7423307816454,23.4736992813085,23.3061437792143,22.0733664162275,20.5275415727542,18.9759080940204,2022-06-07
"1611",158,120,15.0454285214609,16.8410183157169,18.3673318249184,20.7571390695197,22.3186642129056,23.1630610356138,23.2521467476734,22.0849384344016,20.5304253288786,18.9759080940204,2022-06-07
"1612",158,180,14.5393285132057,16.2748516991797,17.8794177003804,20.3087236193525,21.9267216085619,22.8619183598422,23.1787523269416,22.0949489021817,20.5333318387705,18.9759080940204,2022-06-07
"1613",158,240,13.5099367460684,16.1470390571447,17.3237916121807,19.87550553143,21.5510425297172,22.5700514686115,23.0893857741041,22.103092478478,20.5362545062562,18.9759080940204,2022-06-07
"1614",158,300,14.4091832271799,15.8100587074504,17.0546548181102,19.4668593937707,21.1908486518615,22.2853706917211,22.9868533412283,22.1091338537439,20.5391856907526,18.9759080940204,2022-06-07
"1615",158,360,16.6811676940372,16.6585047524308,17.2357003342547,19.1948226337908,20.8661570020328,22.0097466482274,22.8735216996321,22.112892059673,20.5421175947988,18.9759080940204,2022-06-07
"1616",158,420,20.5184377108815,18.8104346361243,18.2803312657451,19.2365044046251,20.6373749376456,21.7565461355268,22.7520361055996,22.1142417959168,20.5450414380578,18.9759080940204,2022-06-07
"1617",158,480,25.1452787674531,22.2784827258376,20.2255340661648,19.7500568801436,20.5906022085943,21.5559863404937,22.6265915062297,22.1131267312439,20.5479483363423,18.9759080940204,2022-06-07
"1618",158,540,31.175559201508,26.072244177796,23.101959163856,20.7988902198833,20.8060089397091,21.4503358249551,22.5040447831482,22.1096010386967,20.5508292683639,18.9759080940204,2022-06-07
"1619",158,600,36.3459422570972,30.4246276803078,26.4427250898888,22.374468422315,21.3328269780893,21.4839890618036,22.394197006674,22.1038822151282,20.5536757789551,18.9759080940204,2022-06-07
"1620",158,660,40.0310099097319,34.3510919407007,29.8036606795735,24.3316595968493,22.1739686904942,21.6920800278059,22.3091354423785,22.0963991729278,20.5564806953721,18.9759080940204,2022-06-07
"1621",158,720,42.1528610003626,37.0638553191972,32.6339590307784,26.3943229401003,23.2625940683523,22.0876918721629,22.2616510058807,22.0878173578992,20.5592390517925,18.9759080940204,2022-06-07
"1622",158,780,42.5942858085339,38.4972813944136,34.5642411242377,28.259819522997,24.4669587683011,22.650183813638,22.2627354158625,22.0790219840162,20.5619486744236,18.9759080940204,2022-06-07
"1623",158,840,40.9314462510761,38.3095237307352,35.3872744057533,29.6895491980883,25.6331786094558,23.3255669062395,22.3187979105761,22.0710487191474,20.5646108401866,18.9759080940204,2022-06-07
"1624",158,900,37.3666434411398,36.4621819948824,34.9075264569311,30.4721591672334,26.605635784655,24.0364380747811,22.4296755936358,22.0649711694076,20.5672310466454,18.9759080940204,2022-06-07
"1625",158,960,33.78693308675,34.1188212669507,33.5235114459234,30.5580106443754,27.2578151798293,24.6936115719023,22.5877092013945,22.0617590825609,20.5698184635669,18.9759080940204,2022-06-07
"1626",158,1020,30.2322379435391,31.5643126109021,31.8109026324882,30.1559389458311,27.5707971679125,25.223010575573,22.7785449838763,22.0621380103046,20.5723854108328,18.9759080940204,2022-06-07
